trade_id,settlement_date,trade_time,trade_type,bond_type,bond_name,seller,seller_trader,buyer,buyer_trader,net_price,yield_rate,nominal_amount,settlement_amount,trade_date
TR346568,2023-11-28,2023-11-28 09:14:28,RFQ,企业债,债券A,机构B,交易员5,机构E,交易员2,98.4,3.81,5894,5799.7,2023-11-28
TR958887,2023-11-15,2023-11-15 14:37:31,RFQ,国债,债券C,机构A,交易员5,机构B,交易员5,102.84,2.91,8468,8708.49,2023-11-15
TR677119,2023-07-21,2023-07-21 10:54:51,RFQ,政策性金融债,债券E,机构E,交易员2,机构C,交易员3,98.08,4.32,8481,8318.16,2023-07-21
TR748153,2023-06-20,2023-06-20 14:08:25,RFQ,政策性金融债,债券A,机构D,交易员2,机构B,交易员2,104.93,3.52,9693,10170.86,2023-06-20
TR250441,2023-10-19,2023-10-19 14:52:35,RFQ,国债,债券E,机构D,交易员2,机构A,交易员4,97.77,3.95,5193,5077.2,2023-10-19
TR686713,2023-11-07,2023-11-07 11:46:32,Negotiate,政策性金融债,债券A,机构D,交易员1,机构B,交易员5,97.26,2.85,2829,2751.49,2023-11-07
TR592150,2023-04-26,2023-04-26 11:00:37,Negotiate,国债,债券E,机构D,交易员4,机构E,交易员1,101.14,3.88,6006,6074.47,2023-04-26
TR461127,2023-09-09,2023-09-09 10:49:43,RFQ,政策性金融债,债券B,机构B,交易员3,机构D,交易员5,104.47,2.96,7543,7880.17,2023-09-09
TR665657,2023-04-01,2023-04-01 16:51:31,Negotiate,企业债,债券C,机构B,交易员2,机构C,交易员3,96.45,3.92,6247,6025.23,2023-04-01
TR659799,2023-04-29,2023-04-29 09:56:56,RFQ,企业债,债券E,机构D,交易员4,机构E,交易员5,104.32,2.51,4169,4349.1,2023-04-29
TR104939,2023-10-22,2023-10-22 13:14:32,Negotiate,政策性金融债,债券A,机构B,交易员2,机构E,交易员3,102.46,3.94,1806,1850.43,2023-10-22
TR549019,2023-06-27,2023-06-27 15:49:55,RFQ,国债,债券B,机构E,交易员1,机构B,交易员3,100.29,3.43,9538,9565.66,2023-06-27
TR138103,2023-01-19,2023-01-19 10:51:29,RFQ,国债,债券C,机构A,交易员1,机构E,交易员5,101.91,2.59,8532,8694.96,2023-01-19
TR521223,2023-06-27,2023-06-27 15:04:30,Negotiate,企业债,债券D,机构D,交易员2,机构B,交易员2,97.78,4.38,1499,1465.72,2023-06-27
TR736706,2023-02-14,2023-02-14 14:59:02,Negotiate,企业债,债券B,机构C,交易员3,机构A,交易员1,100.01,4.16,5017,5017.5,2023-02-14
TR965242,2023-07-10,2023-07-10 09:56:31,Negotiate,企业债,债券B,机构C,交易员1,机构E,交易员1,99.94,4.65,4211,4208.47,2023-07-10
TR975012,2023-09-05,2023-09-05 14:53:39,RFQ,企业债,债券E,机构B,交易员1,机构C,交易员2,101.93,4.95,3431,3497.22,2023-09-05
TR287021,2023-01-30,2023-01-30 15:38:43,Negotiate,国债,债券E,机构E,交易员5,机构D,交易员2,98.83,2.71,8912,8807.73,2023-01-30
TR608241,2023-06-29,2023-06-29 13:13:39,RFQ,政策性金融债,债券D,机构C,交易员3,机构D,交易员4,98.21,3.84,9383,9215.04,2023-06-29
TR140987,2023-04-01,2023-04-01 09:38:44,RFQ,企业债,债券C,机构D,交易员4,机构E,交易员3,103.85,2.76,4459,4630.67,2023-04-01
TR581976,2023-12-31,2023-12-31 12:55:17,Negotiate,企业债,债券B,机构D,交易员5,机构B,交易员2,101.09,3.81,4676,4726.97,2023-12-31
TR918313,2023-11-04,2023-11-04 10:33:33,RFQ,国债,债券A,机构D,交易员4,机构E,交易员4,104.59,4.01,7595,7943.61,2023-11-04
TR156881,2023-01-13,2023-01-13 12:16:16,RFQ,企业债,债券C,机构D,交易员4,机构E,交易员4,95.24,4.52,3412,3249.59,2023-01-13
TR942880,2023-07-19,2023-07-19 12:08:55,RFQ,国债,债券A,机构D,交易员4,机构A,交易员5,98.71,3.77,8052,7948.13,2023-07-19
TR560013,2023-11-23,2023-11-23 13:39:14,Negotiate,企业债,债券E,机构D,交易员2,机构B,交易员5,102.41,3.6,7935,8126.23,2023-11-23
TR467373,2023-06-10,2023-06-10 13:51:31,Negotiate,企业债,债券C,机构B,交易员3,机构A,交易员4,97.46,4.34,8129,7922.52,2023-06-10
TR330441,2023-12-16,2023-12-16 11:15:37,RFQ,企业债,债券E,机构C,交易员1,机构B,交易员3,96.99,4.67,7561,7333.41,2023-12-16
TR879798,2023-06-24,2023-06-24 13:24:40,RFQ,企业债,债券A,机构D,交易员3,机构B,交易员1,103.78,4.33,4535,4706.42,2023-06-24
TR903334,2023-06-01,2023-06-01 16:06:54,RFQ,企业债,债券B,机构A,交易员3,机构C,交易员2,96.38,3.27,4270,4115.43,2023-06-01
TR934759,2023-09-06,2023-09-06 12:34:22,RFQ,国债,债券A,机构B,交易员4,机构A,交易员2,100.22,4.46,4580,4590.08,2023-09-06
TR221757,2023-09-28,2023-09-28 12:23:53,Negotiate,政策性金融债,债券E,机构C,交易员5,机构D,交易员4,102.39,2.66,4266,4367.96,2023-09-28
TR615021,2023-07-14,2023-07-14 10:34:15,Negotiate,企业债,债券C,机构D,交易员3,机构C,交易员2,96.69,4.83,2303,2226.77,2023-07-14
TR399138,2023-07-28,2023-07-28 13:48:40,Negotiate,政策性金融债,债券B,机构A,交易员2,机构B,交易员4,101.25,4.18,1851,1874.14,2023-07-28
TR163472,2023-07-12,2023-07-12 09:36:58,RFQ,国债,债券B,机构E,交易员5,机构D,交易员2,96.17,3.17,5001,4809.46,2023-07-12
TR586477,2023-02-09,2023-02-09 14:13:31,Negotiate,企业债,债券D,机构B,交易员1,机构A,交易员5,101.56,4.98,8789,8926.11,2023-02-09
TR274769,2023-08-07,2023-08-07 10:40:24,RFQ,政策性金融债,债券C,机构C,交易员4,机构A,交易员2,100.56,4.9,9588,9641.69,2023-08-07
TR710500,2023-04-27,2023-04-27 12:49:43,Negotiate,政策性金融债,债券D,机构D,交易员4,机构A,交易员2,99.27,3.91,5742,5700.08,2023-04-27
TR272678,2023-04-21,2023-04-21 14:37:15,RFQ,政策性金融债,债券D,机构B,交易员1,机构A,交易员3,95.05,3.75,3509,3335.3,2023-04-21
TR496122,2023-05-31,2023-05-31 14:46:47,RFQ,国债,债券D,机构A,交易员2,机构C,交易员1,96.56,4.95,1152,1112.37,2023-05-31
TR124370,2023-10-08,2023-10-08 16:52:44,RFQ,企业债,债券B,机构B,交易员1,机构D,交易员4,101.48,3.93,7295,7402.97,2023-10-08
TR208683,2023-08-04,2023-08-04 09:49:27,Negotiate,国债,债券D,机构E,交易员2,机构D,交易员5,104.05,2.94,4466,4646.87,2023-08-04
TR769956,2023-11-22,2023-11-22 14:20:04,RFQ,国债,债券E,机构B,交易员2,机构C,交易员4,101.31,2.92,6630,6716.85,2023-11-22
TR899674,2023-09-23,2023-09-23 14:34:35,RFQ,企业债,债券C,机构D,交易员2,机构A,交易员1,103.5,3.36,2472,2558.52,2023-09-23
TR511402,2023-04-15,2023-04-15 15:34:02,RFQ,企业债,债券A,机构B,交易员5,机构E,交易员2,103.81,3.06,5639,5853.85,2023-04-15
TR219540,2023-02-27,2023-02-27 14:01:16,RFQ,政策性金融债,债券E,机构A,交易员1,机构B,交易员3,102.99,3.01,8925,9191.86,2023-02-27
TR362523,2023-09-07,2023-09-07 12:56:09,Negotiate,企业债,债券B,机构B,交易员2,机构D,交易员3,100.3,4.17,5527,5543.58,2023-09-07
TR521849,2023-11-02,2023-11-02 12:10:46,Negotiate,国债,债券E,机构C,交易员2,机构B,交易员4,96.9,2.58,1359,1316.87,2023-11-02
TR503551,2023-09-08,2023-09-08 15:43:07,Negotiate,政策性金融债,债券C,机构D,交易员1,机构B,交易员4,99.6,3.54,9211,9174.16,2023-09-08
TR139891,2023-04-26,2023-04-26 12:57:34,RFQ,企业债,债券C,机构B,交易员1,机构D,交易员1,96.38,2.98,5294,5102.36,2023-04-26
TR814291,2023-08-14,2023-08-14 13:53:46,Negotiate,政策性金融债,债券D,机构E,交易员2,机构A,交易员5,101.43,4.34,8571,8693.57,2023-08-14
TR135090,2023-11-05,2023-11-05 15:37:40,RFQ,国债,债券E,机构D,交易员4,机构A,交易员5,97.98,3.62,2729,2673.87,2023-11-05
TR784673,2023-09-23,2023-09-23 14:32:16,Negotiate,企业债,债券B,机构A,交易员5,机构E,交易员3,102.12,2.64,8620,8802.74,2023-09-23
TR716531,2023-08-12,2023-08-12 14:18:06,Negotiate,政策性金融债,债券A,机构C,交易员5,机构D,交易员5,96.53,3.42,1940,1872.68,2023-08-12
TR796942,2023-08-12,2023-08-12 13:08:49,Negotiate,企业债,债券C,机构C,交易员5,机构E,交易员4,98.05,3.25,9496,9310.83,2023-08-12
TR841221,2023-06-11,2023-06-11 14:01:40,RFQ,政策性金融债,债券A,机构E,交易员1,机构A,交易员5,103.89,4.03,5524,5738.88,2023-06-11
TR417309,2023-03-08,2023-03-08 15:03:52,Negotiate,国债,债券D,机构C,交易员3,机构D,交易员4,96.23,3.73,4945,4758.57,2023-03-08
TR375674,2023-11-20,2023-11-20 16:13:52,Negotiate,国债,债券D,机构A,交易员2,机构C,交易员2,99.71,2.75,5168,5153.01,2023-11-20
TR815774,2023-03-18,2023-03-18 15:38:22,Negotiate,政策性金融债,债券B,机构A,交易员2,机构C,交易员1,98.72,3.9,2773,2737.51,2023-03-18
TR475179,2023-06-07,2023-06-07 16:40:47,RFQ,企业债,债券B,机构E,交易员3,机构B,交易员3,103.37,4.84,2654,2743.44,2023-06-07
TR976996,2023-06-30,2023-06-30 09:41:06,Negotiate,企业债,债券C,机构A,交易员5,机构D,交易员3,100.37,4.85,9110,9143.71,2023-06-30
TR463785,2023-10-17,2023-10-17 14:50:05,Negotiate,国债,债券D,机构A,交易员2,机构B,交易员1,96.36,5.0,6167,5942.52,2023-10-17
TR475200,2023-01-16,2023-01-16 10:33:03,Negotiate,企业债,债券E,机构B,交易员3,机构C,交易员4,101.93,3.55,6683,6811.98,2023-01-16
TR353473,2023-02-06,2023-02-06 11:36:26,Negotiate,政策性金融债,债券D,机构C,交易员3,机构B,交易员3,102.44,3.32,7604,7789.54,2023-02-06
TR890868,2023-05-20,2023-05-20 16:10:13,Negotiate,国债,债券C,机构D,交易员2,机构C,交易员3,98.83,3.62,8167,8071.45,2023-05-20
TR284841,2023-01-29,2023-01-29 12:17:57,Negotiate,政策性金融债,债券C,机构B,交易员4,机构D,交易员1,97.2,4.83,9853,9577.12,2023-01-29
TR513546,2023-02-26,2023-02-26 11:40:30,Negotiate,国债,债券D,机构C,交易员3,机构D,交易员1,102.48,2.55,2479,2540.48,2023-02-26
TR369885,2023-07-22,2023-07-22 11:34:08,Negotiate,企业债,债券B,机构C,交易员1,机构E,交易员2,101.62,4.05,1138,1156.44,2023-07-22
TR959484,2023-11-28,2023-11-28 13:50:39,Negotiate,政策性金融债,债券A,机构B,交易员3,机构C,交易员1,103.24,2.96,9837,10155.72,2023-11-28
TR128246,2023-08-07,2023-08-07 13:58:14,Negotiate,企业债,债券A,机构A,交易员4,机构E,交易员5,95.4,3.82,8559,8165.29,2023-08-07
TR154191,2023-08-14,2023-08-14 14:21:20,RFQ,政策性金融债,债券B,机构B,交易员2,机构C,交易员5,97.67,2.83,7286,7116.24,2023-08-14
TR510575,2023-05-18,2023-05-18 16:30:29,RFQ,企业债,债券B,机构C,交易员5,机构D,交易员5,103.03,4.04,9864,10162.88,2023-05-18
TR692021,2023-02-05,2023-02-05 10:44:25,Negotiate,国债,债券C,机构D,交易员3,机构C,交易员2,104.54,3.08,9217,9635.45,2023-02-05
TR810101,2023-11-26,2023-11-26 16:21:09,RFQ,政策性金融债,债券C,机构D,交易员1,机构A,交易员3,95.09,2.73,9130,8681.72,2023-11-26
TR703122,2023-05-19,2023-05-19 16:27:08,Negotiate,企业债,债券C,机构B,交易员3,机构E,交易员2,104.25,4.3,6810,7099.43,2023-05-19
TR206420,2023-11-10,2023-11-10 16:34:51,Negotiate,企业债,债券A,机构D,交易员4,机构A,交易员5,96.71,4.39,2200,2127.62,2023-11-10
TR268717,2023-05-03,2023-05-03 12:11:04,RFQ,国债,债券D,机构A,交易员2,机构B,交易员5,97.06,3.99,4889,4745.26,2023-05-03
TR301765,2023-02-05,2023-02-05 09:30:32,Negotiate,政策性金融债,债券C,机构E,交易员3,机构C,交易员3,95.13,2.86,5786,5504.22,2023-02-05
TR259768,2023-02-24,2023-02-24 12:50:25,Negotiate,国债,债券E,机构E,交易员3,机构D,交易员4,100.85,3.35,5303,5348.08,2023-02-24
TR296496,2023-12-24,2023-12-24 16:10:45,RFQ,政策性金融债,债券E,机构A,交易员1,机构B,交易员3,100.74,3.21,4352,4384.2,2023-12-24
TR550881,2023-10-16,2023-10-16 16:34:37,Negotiate,政策性金融债,债券C,机构A,交易员2,机构D,交易员4,103.88,4.85,8634,8969.0,2023-10-16
TR143732,2023-09-23,2023-09-23 16:32:44,RFQ,政策性金融债,债券C,机构D,交易员4,机构A,交易员3,97.48,4.61,9001,8774.17,2023-09-23
TR971095,2023-05-02,2023-05-02 09:04:39,Negotiate,企业债,债券A,机构C,交易员4,机构A,交易员3,99.47,4.98,5734,5703.61,2023-05-02
TR243098,2023-10-28,2023-10-28 10:34:22,Negotiate,企业债,债券A,机构E,交易员1,机构B,交易员1,102.79,3.94,5294,5441.7,2023-10-28
TR132834,2023-10-30,2023-10-30 11:53:09,RFQ,企业债,债券D,机构A,交易员4,机构B,交易员3,104.09,4.33,2114,2200.46,2023-10-30
TR194459,2023-05-31,2023-05-31 15:41:51,RFQ,政策性金融债,债券E,机构E,交易员4,机构B,交易员4,98.55,4.67,5082,5008.31,2023-05-31
TR108553,2023-06-01,2023-06-01 14:47:14,RFQ,企业债,债券D,机构A,交易员2,机构E,交易员3,99.09,4.4,8526,8448.41,2023-06-01
TR739880,2023-04-02,2023-04-02 12:04:17,RFQ,企业债,债券D,机构E,交易员5,机构B,交易员2,104.68,4.15,3997,4184.06,2023-04-02
TR900363,2023-10-09,2023-10-09 14:04:59,Negotiate,政策性金融债,债券D,机构D,交易员1,机构C,交易员4,95.26,4.87,3606,3435.08,2023-10-09
TR473254,2023-08-30,2023-08-30 12:17:47,RFQ,企业债,债券A,机构C,交易员1,机构E,交易员5,98.15,4.36,8285,8131.73,2023-08-30
TR357499,2023-01-10,2023-01-10 10:12:59,Negotiate,政策性金融债,债券C,机构C,交易员5,机构B,交易员1,99.01,3.75,8230,8148.52,2023-01-10
TR606486,2023-09-29,2023-09-29 10:59:12,RFQ,国债,债券E,机构C,交易员2,机构A,交易员3,102.21,4.81,4209,4302.02,2023-09-29
TR274019,2023-11-03,2023-11-03 15:09:47,Negotiate,企业债,债券D,机构C,交易员5,机构A,交易员5,98.15,4.55,6281,6164.8,2023-11-03
TR525429,2023-12-08,2023-12-08 14:47:17,RFQ,企业债,债券B,机构C,交易员2,机构E,交易员2,102.5,4.74,9996,10245.9,2023-12-08
TR515082,2023-12-08,2023-12-08 09:25:36,RFQ,企业债,债券C,机构B,交易员4,机构C,交易员2,98.98,3.5,1634,1617.33,2023-12-08
TR776299,2023-09-18,2023-09-18 16:08:09,Negotiate,政策性金融债,债券C,机构D,交易员4,机构B,交易员3,99.42,2.88,2631,2615.74,2023-09-18
TR161161,2023-11-27,2023-11-27 11:07:42,RFQ,政策性金融债,债券A,机构C,交易员3,机构B,交易员2,97.69,4.49,4284,4185.04,2023-11-27
TR802190,2023-06-19,2023-06-19 12:33:34,RFQ,政策性金融债,债券B,机构E,交易员2,机构C,交易员1,98.62,2.75,4273,4214.03,2023-06-19
TR725133,2023-05-05,2023-05-05 10:31:21,Negotiate,企业债,债券E,机构B,交易员5,机构C,交易员2,99.09,4.44,7713,7642.81,2023-05-05
TR179927,2023-05-18,2023-05-18 14:41:39,Negotiate,企业债,债券A,机构C,交易员5,机构B,交易员1,96.71,2.59,5909,5714.59,2023-05-18
TR786982,2023-05-13,2023-05-13 15:31:08,RFQ,企业债,债券E,机构E,交易员5,机构A,交易员1,98.89,4.05,6262,6192.49,2023-05-13
TR929221,2023-11-29,2023-11-29 11:46:09,Negotiate,政策性金融债,债券C,机构D,交易员5,机构C,交易员5,99.11,4.43,5058,5012.98,2023-11-29
TR555969,2023-12-07,2023-12-07 09:54:41,Negotiate,企业债,债券D,机构D,交易员4,机构C,交易员5,101.28,4.8,8832,8945.05,2023-12-07
TR940047,2023-07-07,2023-07-07 15:34:52,Negotiate,国债,债券B,机构B,交易员5,机构C,交易员1,97.13,4.84,9083,8822.32,2023-07-07
TR506977,2023-11-05,2023-11-05 09:00:46,Negotiate,政策性金融债,债券B,机构C,交易员3,机构A,交易员4,98.76,4.57,8000,7900.8,2023-11-05
TR620208,2023-02-15,2023-02-15 16:20:11,Negotiate,企业债,债券E,机构D,交易员3,机构B,交易员1,95.81,4.18,1287,1233.07,2023-02-15
TR288297,2023-10-30,2023-10-30 14:47:15,RFQ,国债,债券D,机构C,交易员2,机构A,交易员5,98.22,4.36,6352,6238.93,2023-10-30
TR245484,2023-02-21,2023-02-21 11:56:59,Negotiate,政策性金融债,债券A,机构B,交易员2,机构E,交易员4,99.04,4.02,8152,8073.74,2023-02-21
TR463866,2023-08-23,2023-08-23 09:03:49,RFQ,国债,债券C,机构D,交易员2,机构C,交易员2,103.31,2.55,5095,5263.64,2023-08-23
TR876717,2023-02-12,2023-02-12 12:50:25,Negotiate,国债,债券D,机构B,交易员4,机构C,交易员4,100.04,4.92,5777,5779.31,2023-02-12
TR178056,2023-12-05,2023-12-05 15:52:17,Negotiate,国债,债券B,机构C,交易员4,机构B,交易员5,95.27,4.23,8760,8345.65,2023-12-05
TR419661,2023-04-21,2023-04-21 16:49:59,Negotiate,企业债,债券D,机构E,交易员3,机构C,交易员4,99.33,3.01,7067,7019.65,2023-04-21
TR323122,2023-08-16,2023-08-16 10:26:27,RFQ,国债,债券A,机构A,交易员5,机构D,交易员4,95.79,3.69,9488,9088.56,2023-08-16
TR621820,2023-01-23,2023-01-23 16:05:50,RFQ,企业债,债券D,机构D,交易员4,机构E,交易员2,99.97,4.85,9715,9712.09,2023-01-23
TR511559,2023-05-27,2023-05-27 12:08:33,Negotiate,国债,债券A,机构C,交易员3,机构D,交易员3,101.77,3.09,6140,6248.68,2023-05-27
TR936509,2023-03-27,2023-03-27 15:51:27,Negotiate,国债,债券E,机构B,交易员2,机构C,交易员5,101.65,3.13,6470,6576.76,2023-03-27
TR455736,2023-02-16,2023-02-16 11:40:23,Negotiate,政策性金融债,债券C,机构B,交易员1,机构A,交易员3,101.42,4.11,7234,7336.72,2023-02-16
TR634600,2023-07-18,2023-07-18 11:18:55,RFQ,企业债,债券D,机构C,交易员3,机构E,交易员4,98.61,4.06,2892,2851.8,2023-07-18
TR729466,2023-08-20,2023-08-20 13:09:33,Negotiate,企业债,债券B,机构B,交易员1,机构D,交易员2,96.01,3.48,7905,7589.59,2023-08-20
TR730580,2023-02-02,2023-02-02 15:14:58,RFQ,国债,债券B,机构D,交易员1,机构E,交易员2,95.47,2.82,8472,8088.22,2023-02-02
TR838373,2023-12-16,2023-12-16 16:23:13,Negotiate,政策性金融债,债券C,机构D,交易员3,机构C,交易员3,97.75,3.72,3164,3092.81,2023-12-16
TR124567,2023-05-23,2023-05-23 15:11:03,Negotiate,企业债,债券D,机构E,交易员4,机构B,交易员3,103.06,3.42,6661,6864.83,2023-05-23
TR436724,2023-11-20,2023-11-20 10:16:35,RFQ,政策性金融债,债券C,机构D,交易员3,机构B,交易员5,100.4,3.19,7732,7762.93,2023-11-20
TR701770,2023-02-11,2023-02-11 14:33:44,Negotiate,企业债,债券A,机构D,交易员5,机构C,交易员3,95.9,2.59,6356,6095.4,2023-02-11
TR158101,2023-11-06,2023-11-06 15:25:05,RFQ,企业债,债券B,机构D,交易员3,机构C,交易员5,103.24,3.99,2259,2332.19,2023-11-06
TR560507,2023-06-02,2023-06-02 13:51:22,RFQ,国债,债券A,机构D,交易员5,机构E,交易员5,99.66,4.42,3132,3121.35,2023-06-02
TR243191,2023-06-18,2023-06-18 10:55:44,RFQ,企业债,债券C,机构C,交易员5,机构A,交易员3,98.87,3.03,7080,7000.0,2023-06-18
TR676021,2023-04-07,2023-04-07 12:20:13,RFQ,政策性金融债,债券B,机构B,交易员4,机构E,交易员4,103.22,3.51,6647,6861.03,2023-04-07
TR249563,2023-05-03,2023-05-03 12:44:52,RFQ,政策性金融债,债券D,机构E,交易员5,机构D,交易员5,99.87,4.0,4013,4007.78,2023-05-03
TR654188,2023-06-26,2023-06-26 14:27:41,Negotiate,企业债,债券A,机构D,交易员1,机构B,交易员2,97.47,4.2,6447,6283.89,2023-06-26
TR669697,2023-04-17,2023-04-17 11:10:07,Negotiate,国债,债券E,机构C,交易员4,机构B,交易员4,102.8,3.08,7730,7946.44,2023-04-17
TR185959,2023-05-06,2023-05-06 13:48:02,RFQ,政策性金融债,债券D,机构C,交易员3,机构A,交易员2,103.02,4.65,3668,3778.77,2023-05-06
TR845400,2023-04-05,2023-04-05 15:13:53,RFQ,企业债,债券A,机构B,交易员4,机构C,交易员1,96.71,3.44,4457,4310.36,2023-04-05
TR337226,2023-04-05,2023-04-05 10:21:16,Negotiate,国债,债券C,机构C,交易员3,机构D,交易员2,99.87,2.91,1909,1906.52,2023-04-05
TR364541,2023-06-13,2023-06-13 13:26:51,Negotiate,国债,债券E,机构A,交易员5,机构E,交易员1,95.87,3.38,9334,8948.51,2023-06-13
TR208268,2023-10-24,2023-10-24 10:44:21,Negotiate,企业债,债券B,机构D,交易员1,机构C,交易员4,95.13,2.65,2376,2260.29,2023-10-24
TR921753,2023-06-13,2023-06-13 13:52:20,RFQ,企业债,债券E,机构C,交易员3,机构A,交易员4,104.07,3.39,4236,4408.41,2023-06-13
TR893428,2023-06-27,2023-06-27 13:30:50,RFQ,政策性金融债,债券C,机构D,交易员4,机构B,交易员5,103.47,4.87,1243,1286.13,2023-06-27
TR875301,2023-07-15,2023-07-15 09:13:30,Negotiate,企业债,债券B,机构B,交易员4,机构C,交易员4,102.99,3.24,6031,6211.33,2023-07-15
TR430897,2023-09-01,2023-09-01 14:14:24,Negotiate,企业债,债券C,机构D,交易员5,机构E,交易员2,102.9,3.02,1077,1108.23,2023-09-01
TR886801,2023-06-07,2023-06-07 13:43:29,RFQ,国债,债券A,机构B,交易员2,机构A,交易员1,95.81,4.61,3824,3663.77,2023-06-07
TR274660,2023-04-08,2023-04-08 12:28:34,Negotiate,国债,债券C,机构B,交易员4,机构C,交易员5,95.2,3.61,2360,2246.72,2023-04-08
TR707476,2023-09-06,2023-09-06 14:28:33,RFQ,国债,债券B,机构A,交易员2,机构B,交易员4,99.14,4.57,5473,5425.93,2023-09-06
TR702178,2023-01-12,2023-01-12 11:37:24,Negotiate,企业债,债券D,机构D,交易员4,机构E,交易员5,97.68,3.8,4636,4528.44,2023-01-12
TR554437,2023-01-13,2023-01-13 11:59:21,Negotiate,国债,债券A,机构C,交易员2,机构E,交易员2,96.42,3.33,9945,9588.97,2023-01-13
TR757761,2023-07-10,2023-07-10 10:48:30,Negotiate,企业债,债券D,机构C,交易员1,机构E,交易员3,104.95,3.58,8577,9001.56,2023-07-10
TR644015,2023-02-02,2023-02-02 13:00:14,RFQ,政策性金融债,债券B,机构E,交易员3,机构C,交易员1,99.06,4.98,6835,6770.75,2023-02-02
TR251832,2023-10-04,2023-10-04 16:51:01,Negotiate,政策性金融债,债券C,机构B,交易员5,机构E,交易员3,101.11,2.78,3253,3289.11,2023-10-04
TR869628,2023-01-16,2023-01-16 16:32:42,RFQ,政策性金融债,债券E,机构D,交易员3,机构A,交易员3,99.75,4.5,6595,6578.51,2023-01-16
TR758836,2023-11-26,2023-11-26 09:32:16,RFQ,国债,债券B,机构D,交易员5,机构C,交易员3,97.71,2.67,5459,5333.99,2023-11-26
